date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
15.12.2017 22:00,Sevilla,Levante,0-0Finished,Banega E.,Ben Yedder W.,Correa J.,Escudero S. (C),Gabriel Mercado,Ganso,Kjaer S.,Pizarro G.,Lenglet C.,Rico S. (G),Unal E.,Carrico D.,Mena P.,Montoya W.,Unal E.,Chema,Jason,Lerma J.,Lopez P. (C),Lukic S.,Luna A.,Morales J. L.,Oier (G),Postigo S.,Unal E.,Alegria A.,Bardhi E.,Doukoure C.,25 803,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 16
21.02.2018 19:45,Leganes,Real Madrid,1-3Finished,Beauvue C.,Bustinza U.,El Zhar N.,Eraso J.,Gabriel (C),Gumbau G.,Omar,Rico D.,Pichu Cuellar (G),Siovas D.,Varane R.,Brasanac D.,Dos Santos M.,Serantes J.,Varane R.,Benzema K.,Carvajal D.,Casemiro,Casilla K. (G),Hernandez T.,Isco,Kovacic M.,Lucas,Ramos S. (C),Varane R.,Kroos T.,Marcelo,Modric L.,11 423,Estadio Municipal de Butarque (Leganes),LaLiga - Round 16
17.12.2017 19:30,Las Palmas,Espanyol,2-2Finished,Bigas P.,Calleri J.,Castellano D.,Castellano J.,Gomez V.,Lemos M.,Michel Macedo,Remy L.,Raul C. (G),Tana,Sanchez V. (C),Halilovic A.,Momo F. C.,Vitolo,Sanchez V. (C),Duarte O.,Garcia S.,Granero E.,Hermoso M.,Leo Baptistao,Lopez D.,Lopez P. (G),Martin A.,Moreno G.,Sanchez V. (C),Lopez A.,Morilla J.,null,14 020,Estadio de Gran Canaria (Las Palmas),LaLiga - Round 16
17.12.2017 17:15,Celta Vigo,Villarreal,0-1Finished,Blanco R. (G),Cabral G. (C),Gomez M.,Gomez S.,Hernandez P.,Jonny,Jozabed,Mendez B.,Lobotka S.,Sisto P.,Trigueros M.,Aspas I.,Mallo H.,Vazquez K.,Trigueros M.,Bacca C.,Castillejo S.,Costa J.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Rodri,Ruiz V.,Soriano R.,Trigueros M.,Bakambu C.,Bonera D.,Bruno,18 215,Estadio de Bala?dos (Vigo),LaLiga - Round 16
17.12.2017 13:00,Girona,Getafe,1-0Finished,Bono (G),Garcia A.,Garcia B.,Granell A. (C),Juanpe,Maffeo P.,Mojica J.,Ramalho J.,Portu,Stuani C.,Suarez D.,Alcala P.,Amagat E.,Muniesa M.,Suarez D.,Arambarri M.,Cala J.,Djene,Guaita (G),Molina J. (C),Mora S.,Ndiaye A.,Portillo F.,Rodriguez A.,Suarez D.,Bergara M.,Chuli,null,10 095,Estadio Municipal de Montilivi (Girona),LaLiga - Round 16
16.12.2017 21:45,Atl. Madrid,Alaves,1-0Finished,Filipe Luis,Gabi (C),Gameiro K.,Godin D.,Griezmann A.,Koke,Niguez S.,Partey T.,Oblak J. (G),Savic S.,Pina T.,Gaitan N.,Gimenez J. M.,null,Pina T.,Alexis,Burgui,Duarte R.,Garcia M. (C),Ibai,Maripan G.,Munir El Haddadi,Pacheco F. (G),Pedraza A.,Pina T.,Ely R.,Hernandez H.,Sobrino R.,49 937,Metropolitano Stadium (Madrid),LaLiga - Round 16
22.12.2017 20:30,Betis,Ath Bilbao,0-2Finished,Adan A. (G),Amat J.,Barragan A.,Camarasa V.,Durmisi R.,Feddal Z.,Joaquin (C),Mandi A.,Leon S.,Ruiz F.,Williams I.,Campbell J.,Garcia J.,Guardado A.,Williams I.,Garcia R.,Herrerin I. (G),Iturraspe A.,Laporte A.,Lekue I.,Nunez U.,Rico M.,Saborit E.,Susaeta M. (C),Williams I.,Alvarez Y.,Arrizabalaga K.,Balenziaga M.,42 713,Estadio Benito Villamarín (Sevilla),LaLiga - Round 17
23.12.2017 19:30,Dep. La Coruna,Celta Vigo,1-3Finished,Adrian,Borges C. (C),Colak E.,Gil C.,Guilherme,Juanfran,Luisinho,Ruben (G),Perez L.,Schar F.,Wass D.,Arribas A.,Bicho J.,Cartabia F.,Wass D.,Blanco R. (G),Cabral G.,Gomez M.,Gomez S.,Hernandez P.,Jonny,Lobotka S.,Mallo H. (C),Sisto P.,Wass D.,Vazquez K.,null,null,27 877,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 17
21.12.2017 22:30,Alaves,Malaga,1-0Finished,Aguirregabiria M.,Alexis,Burgui,Duarte R.,Garcia M. (C),Ibai,Maripan G.,Pacheco F. (G),Munir El Haddadi,Pedraza A.,Rolan D.,Ely R.,Hernandez H.,Sobrino R.,Rolan D.,Castro Irizábal G.,Gonzalez D.,Hernandez L.,Jimenez R. (G),Kuzmanovic Z.,Miquel I.,Ontiveros J.,Penaranda A.,Recio (C),Rolan D.,Juankar,Torres M.,null,18 733,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 17
20.12.2017 20:30,Getafe,Las Palmas,2-0Finished,Antunes V.,Cala J.,Djene,Fajr F.,Guaita (G),Molina J. (C),Mora S.,Portillo F.,Ndiaye A.,Rodriguez A.,Viera J. (C),Arambarri M.,Bergara M.,Chuli,Viera J. (C),Bigas P.,Calleri J.,Castellano D.,Castellano J.,Michel Macedo,Navarro X.,Raul C. (G),Remy L.,Tannane O.,Viera J. (C),Halilovic A.,Vitolo,null,9 231,Coliseum Alfonso Perez (Getafe),LaLiga - Round 17
21.12.2017 20:30,Eibar,Girona,4-1Finished,Arbilla A.,Bebe,Capa A.,Charles,Cote,Dmitrovic M. (G),Garcia D. (C),Inui T.,Garcia K.,Jordan J.,Timor D.,Alejo I.,Leon P.,Ramis I.,Timor D.,Bono (G),Garcia A.,Garcia B.,Juanpe,Maffeo P.,Mojica J.,Portu,Ramalho J.,Stuani C. (C),Timor D.,Alcala P.,Muniesa M.,Pons P.,4 867,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 17
23.12.2017 14:00,Real Madrid,Barcelona,0-3Finished,Benzema K.,Carvajal D.,Casemiro,Kovacic M.,Kroos T.,Marcelo,Modric L.,Ramos S. (C),Navas K. (G),Ronaldo C.,Vermaelen T.,Zidane L.,null,null,Vermaelen T.,Busquets S.,Iniesta A. (C),Messi L.,Paulinho,Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Alcacer P.,Dembele O.,Deulofeu G.,80 264,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 17
19.12.2017 22:30,Levante,Leganes,0-0Finished,Cabaco E.,Campana J.,Jason,Lerma J.,Lopez P. (C),Lukic S.,Luna A.,Oier (G),Morales J. L.,Postigo S.,Zaldua J.,Alegria A.,Chema,Doukoure C.,Zaldua J.,Beauvue C.,Dos Santos M.,El Zhar N.,Eraso J. (C),Gumbau G.,Munoz E.,Perez R.,Pichu Cuellar (G),Rico D.,Zaldua J.,Brasanac D.,Mantovani M.,Omar,14 639,Estadi Ciutat de Val?ncia (Valencia),LaLiga - Round 17
20.12.2017 22:30,Real Sociedad,Sevilla,3-1Finished,Canales S.,Illarramendi A.,Januzaj A.,Llorente D.,Martinez I.,Navas R.,Odriozola A.,Rulli G. (G),Prieto X. (C),Willian Jose,Soria D. (G),Agirretxe I.,Guridi J.,Rodrigues K.,Soria D. (G),Ben Yedder W.,Corchia S.,Escudero S. (C),Ganso,Geis J.,Kjaer S.,Krohn-Dehli M.,Pizarro G.,Sarabia P.,Soria D. (G),Carrico D.,Mena P.,Montoya W.,17 205,Reale Arena (San Sebastian),LaLiga - Round 17
22.12.2017 22:30,Espanyol,Atl. Madrid,1-0Finished,Darder S.,Duarte O.,Fuego J.,Garcia S.,Hermoso M.,Leo Baptistao,Lopez D.,Lopez P. (G),Lopez J. (C),Martin A.,Vrsaljko S.,Lopez A.,Morilla J.,Sanchez V.,Vrsaljko S.,Gabi (C),Godin D.,Griezmann A.,Koke,Niguez S.,Oblak J. (G),Partey T.,Savic S.,Torres F.,Vrsaljko S.,Gaitan N.,Gimenez J. M.,null,19 327,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 17
23.12.2017 17:15,Valencia,Villarreal,0-1Finished,Gabriel Paulista,Garay E.,Guedes G.,Kondogbia G.,Lato T.,Montoya M.,Neto (G),Pereira A.,Parejo D. (C),Rodrigo,Trigueros M.,Jimenez J.,Murillo J.,Soler C.,Trigueros M.,Bacca C.,Bakambu C.,Castillejo S.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Rodri,Ruiz V.,Rukavina A.,Trigueros M.,Bonera D.,Bruno,Fernandez A.,39 181,Estadio de Mestalla (Valencia),LaLiga - Round 17
07.01.2018 19:30,Ath Bilbao,Alaves,2-0Finished,Aduriz A.,de Marcos O.,Etxeita X.,Garcia R.,Herrerin I. (G),Iturraspe A.,Laporte A.,Saborit E.,Rico M.,Susaeta M. (C),Pina T.,Arrizabalaga K.,Balenziaga M.,Muniain I.,Pina T.,Alexis,Burgui,Duarte R.,Garcia M. (C),Ibai,Maripan G.,Munir El Haddadi,Pacheco F. (G),Pedraza A.,Pina T.,Hernandez H.,Vigaray C.,null,41 000,Estadio San Mam?s (Bilbao),LaLiga - Round 18
07.01.2018 17:15,Barcelona,Levante,3-0Finished,Alba J.,Dembele O.,Iniesta A. (C),Mascherano J.,Messi L.,Paulinho,Rakitic I.,Suarez L.,Roberto S.,ter Stegen M. (G),Postigo S.,Alcacer P.,Busquets S.,Cardona M.,Postigo S.,Cabaco E.,Doukoure C.,Jason (C),Lerma J.,Lopez I.,Lukic S.,Luna A.,Moore S.,Oier (G),Postigo S.,Alegria A.,Bardhi E.,Campana J.,56 380,Camp Nou (Barcelona),LaLiga - Round 18
07.01.2018 19:30,Villarreal,Dep. La Coruna,1-1Finished,Asenjo S. (G),Bacca C.,Castillejo S.,Costa J.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Rodri,Raba D.,Ruiz V.,Sidnei,Bruno,Fernandez A.,Sansone N.,Sidnei,Albentosa R.,Andone F.,Borges C.,Gil C.,Guilherme,Juanfran,Luisinho,Mosquera P. (C),Ruben (G),Sidnei,Bicho J.,Cartabia F.,Garcia S.,15 442,Estadio de la Ceramica (Villarreal),LaLiga - Round 18
07.01.2018 21:45,Celta Vigo,Real Madrid,2-2Finished,Aspas I.,Blanco R. (G),Cabral G.,Gomez M.,Hernandez P.,Jonny,Mallo H. (C),Roncaglia F.,Radoja N.,Sisto P.,Varane R.,Vazquez K.,null,null,Varane R.,Casemiro,Fernandez N.,Hakimi A.,Isco,Kroos T.,Marcelo (C),Modric L.,Navas K. (G),Ronaldo C.,Varane R.,Benzema K.,Carvajal D.,Ramos S.,20 872,Estadio de Bala?dos (Vigo),LaLiga - Round 18
06.01.2018 21:45,Sevilla,Betis,3-5Finished,Banega E.,Ben Yedder W.,Corchia S.,Escudero S. (C),Kjaer S.,Lenglet C.,Navas J.,N'Zonzi S.,Nolito,Rico S. (G),Ruiz F.,Carrico D.,Gual M.,Mena P.,Ruiz F.,Barragan A.,Boudebouz R.,Durmisi R.,Feddal Z.,Garcia J.,Guardado A.,Joaquin (C),Leon S.,Mandi A.,Ruiz F.,Amat J.,Campbell J.,Sanabria A.,40 282,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 18
07.01.2018 13:00,Leganes,Real Sociedad,1-0Finished,Beauvue C.,Dos Santos M.,El Zhar N.,Eraso J.,Gabriel (C),Gumbau G.,Munoz E.,Pichu Cuellar (G),Perez R.,Rico D.,Zurutuza D.,Amrabat N.,Brasanac D.,Serantes J.,Zurutuza D.,Illarramendi A.,Llorente D.,Martinez I.,Navas R.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Rulli G. (G),Willian Jose,Zurutuza D.,Agirretxe I.,Januzaj A.,de La Bella A.,7 523,Estadio Municipal de Butarque (Leganes),LaLiga - Round 18
06.01.2018 14:00,Atl. Madrid,Getafe,2-0Finished,Carrasco Y.,Correa A.,Costa D.,Gabi (C),Godin D.,Griezmann A.,Hernandez L.,Oblak J. (G),Koke,Savic S.,Suarez D.,Filipe Luis,Gaitan N.,Niguez S.,Suarez D.,Arambarri M.,Cala J.,Djene,Martinez E. (G),Molina J. (C),Mora S.,Ndiaye A.,Portillo F.,Rodriguez A.,Suarez D.,Bergara M.,null,null,47 023,Metropolitano Stadium (Madrid),LaLiga - Round 18
08.01.2018 22:00,Malaga,Espanyol,0-1Finished,Castro Irizábal G.,En Nesyri Y.,Gonzalez D.,Hernandez L.,Iturra M.,Jimenez R. (G),Keko,Penaranda A.,Miquel I.,Recio (C),Sanchez V.,Adrian,Juankar,Rolan D.,Sanchez V.,Fuego J.,Garcia S.,Hermoso M.,Leo Baptistao,Lopez D.,Lopez J. (C),Lopez P. (G),Martin A.,Moreno G.,Sanchez V.,Duarte O.,Lopez A.,Morilla J.,12 149,Estadio La Rosaleda (M?laga),LaLiga - Round 18
06.01.2018 17:15,Valencia,Girona,2-1Finished,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Kondogbia G.,Mina S.,Neto (G),Pereira A.,Parejo D. (C),Rodrigo,Timor D.,Jimenez J.,Montoya M.,Murillo J.,Timor D.,Bono (G),Granell A. (C),Juanpe,Maffeo P.,Mojica J.,Pons P.,Portu,Ramalho J.,Stuani C.,Timor D.,Alcala P.,Muniesa M.,Suarez J.,27 749,Estadio de Mestalla (Valencia),LaLiga - Round 18
15.01.2018 22:00,Betis,Leganes,3-2Finished,Adan A. (G),Amat J.,Boudebouz R.,Durmisi R.,Garcia J.,Guardado A.,Guerrero F.,Leon S.,Joaquin (C),Ruiz F.,Zaldua J.,Barragan A.,Campbell J.,Feddal Z.,Zaldua J.,Brasanac D.,Bustinza U. (C),Dos Santos M.,Eraso J.,Garcia R.,Guerrero,Gumbau G.,Omar,Pichu Cuellar (G),Zaldua J.,Serantes J.,Szymanowski A.,null,41 777,Estadio Benito Villamarín (Sevilla),LaLiga - Round 19
13.01.2018 14:00,Girona,Las Palmas,6-0Finished,Aday,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Mojica J.,Portu,Pons P.,Ramalho J.,Viera J.,Alcala P.,Muniesa M.,Suarez J.,Viera J.,Castellano J.,Galvez A.,Garcia D. (C),Momo F. C.,Navarro X.,Penalba G.,Raul C. (G),Samperio J.,Toledo H.,Viera J.,Bigas P.,Michel Macedo,Samper S.,10 037,Estadio Municipal de Montilivi (Girona),LaLiga - Round 19
13.01.2018 21:45,Dep. La Coruna,Valencia,1-2Finished,Adrian,Albentosa R.,Andone F.,Borges C.,Guilherme,Juanfran,Luisinho,Perez L.,Mosquera P. (C),Ruben (G),Vezo R.,Bicho J.,Cartabia F.,Valentin G.,Vezo R.,Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Maksimovic N.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Vezo R.,Jimenez J.,Murillo J.,Soler C.,19 031,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 19
14.01.2018 17:15,Alaves,Sevilla,1-0Finished,Aguirregabiria M.,Duarte R.,Ely R.,Garcia M. (C),Guidetti J.,Ibai,Laguardia V.,Pacheco F. (G),Munir El Haddadi,Pedraza A.,Rico S. (G),Alexis,Burgui,Hernandez H.,Rico S. (G),Ben Yedder W.,Carole L.,Gabriel Mercado (C),Geis J.,Kjaer S.,Lenglet C.,Navas J.,Nolito,Pizarro G.,Rico S. (G),Carrico D.,Escudero S.,Fernandez C.,19 413,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 19
13.01.2018 19:30,Eibar,Atl. Madrid,0-1Finished,Alejo I.,Capa A.,Charles,Cote,Dmitrovic M. (G),Enrich S.,Garcia D. (C),Jordan J.,Inui T.,Oliveira P.,Vrsaljko S.,Arbilla A.,Junca D.,Leon P.,Vrsaljko S.,Gameiro K.,Gimenez J. M.,Godin D. (C),Griezmann A.,Hernandez L.,Koke,Niguez S.,Oblak J. (G),Partey T.,Vrsaljko S.,Costa D.,Costa D.,Filipe Luis,6 186,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 19
12.01.2018 22:00,Getafe,Malaga,1-0Finished,Antunes V.,Arambarri M.,Cala J.,Fajr F.,Gonzalez B.,Martinez E. (G),Molina J. (C),Portillo F.,Ndiaye A.,Shibasaki G.,Rosales R.,Bergara M.,Djene,null,Rosales R.,Castro Irizábal G.,En Nesyri Y.,Hernandez L.,Iturra M.,Jimenez R. (G),Keko,Miquel I.,Recio (C),Ricca F.,Rosales R.,Juankar,Rolan D.,Torres M.,9 513,Coliseum Alfonso Perez (Getafe),LaLiga - Round 19
13.01.2018 17:15,Real Madrid,Villarreal,0-1Finished,Bale G.,Carvajal D.,Casemiro,Fernandez N.,Isco,Kroos T.,Marcelo (C),Navas K. (G),Modric L.,Ronaldo C.,Trigueros M.,Benzema K.,Ramos S.,Zidane L.,Trigueros M.,Bacca C.,Bonera D.,Castillejo S.,Costa J.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Raba D.,Rodri,Trigueros M.,Bruno,Fernandez A.,Ruiz V.,63 403,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 19
14.01.2018 13:00,Levante,Celta Vigo,0-1Finished,Boateng E.,Campana J.,Coke,Doukoure C.,Lerma J.,Lopez I.,Luna A.,Oier (G),Morales J. L. (C),Postigo S.,Wass D.,Alegria A.,Lopez I.,Marti R.,Wass D.,Blanco R. (G),Cabral G.,Gomez M.,Hernandez P.,Jonny,Lobotka S.,Mallo H. (C),Roncaglia F.,Sisto P.,Wass D.,Vazquez K.,null,null,17 007,Estadi Ciutat de Val?ncia (Valencia),LaLiga - Round 19
14.01.2018 21:45,Real Sociedad,Barcelona,2-4Finished,Canales S.,Illarramendi A.,Juanmi,Llorente D.,Navas R.,Odriozola A.,Prieto X. (C),Rulli G. (G),Rodrigues K.,Willian Jose,Vermaelen T.,Martinez I.,Pardo R.,de La Bella A.,Vermaelen T.,Busquets S.,Gomes A.,Messi L. (C),Paulinho,Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Alcacer P.,Cardona M.,Coutinho,23 277,Reale Arena (San Sebastian),LaLiga - Round 19
14.01.2018 19:30,Espanyol,Ath Bilbao,1-1Finished,Darder S.,Duarte O.,Granero E.,Hermoso M.,Jurado J. M.,Leo Baptistao,Lopez J. (C),Martin A.,Lopez P. (G),Moreno G.,Williams I.,Lopez A.,Morilla J.,null,Williams I.,Garcia R.,Herrerin I. (G),Iturraspe A.,Laporte A.,Lekue I.,Nunez U.,Rico M.,Saborit E.,Susaeta M. (C),Williams I.,Arrizabalaga K.,Balenziaga M.,Muniain I.,20 228,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 19
21.01.2018 21:45,Betis,Barcelona,0-5Finished,Adan A. (G),Durmisi R.,Feddal Z.,Garcia J.,Guardado A.,Guerrero F.,Joaquin (C),Mandi A.,Leon S.,Ruiz F.,Vermaelen T.,Barragan A.,Campbell J.,Sanabria A.,Vermaelen T.,Busquets S.,Gomes A.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Semedo N.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Alcacer P.,Cardona M.,Coutinho,53 426,Estadio Benito Villamarín (Sevilla),LaLiga - Round 20
21.01.2018 13:00,Alaves,Leganes,2-2Finished,Aguirregabiria M.,Alexis,Ely R.,Guidetti J.,Ibai,Laguardia V.,Munir El Haddadi,Pedraza A.,Pacheco F. (G) (C),Pina T.,Zaldua J.,Burgui,Duarte R.,Hernandez H.,Zaldua J.,El Zhar N.,Eraso J.,Gabriel,Garcia R.,Mantovani M. (C),Omar,Perez R.,Pichu Cuellar (G),Siovas D.,Zaldua J.,Dos Santos M.,Gumbau G.,Munoz E.,19 637,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 20
22.01.2018 22:00,Eibar,Malaga,1-1Finished,Alejo I.,Arbilla A.,Capa A.,Charles,Cote,Dmitrovic M. (G),Garcia D. (C),Inui T.,Garcia K.,Jordan J.,Rosales R.,Enrich S.,Junca D.,Leon P.,Rosales R.,Castro Irizábal G.,En Nesyri Y.,Hernandez L.,Iturra M.,Jimenez R. (G),Keko,Miquel I.,Recio (C),Ricca F.,Rosales R.,Juankar,Penaranda A.,Rolan D.,4 520,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 20
19.01.2018 22:00,Getafe,Ath Bilbao,2-2Finished,Antunes V.,Arambarri M.,Bergara M.,Cala J.,Djene,Martinez E. (G),Molina J. (C),Portillo F.,Ndiaye A.,Shibasaki G.,Williams I.,null,null,null,Williams I.,Herrerin I. (G),Iturraspe A.,Laporte A.,Lekue I.,Nunez U.,Rico M.,Sabin,Saborit E.,Susaeta M. (C),Williams I.,Arrizabalaga K.,Balenziaga M.,Muniain I.,11 457,Coliseum Alfonso Perez (Getafe),LaLiga - Round 20
20.01.2018 19:30,Villarreal,Levante,2-1Finished,Asenjo S. (G),Bonera D.,Castillejo S.,Cheryshev D.,Costa J.,Fornals P.,Gonzalez A.,Rodri,Mario Gaspar (C),Trigueros M.,Rober Pier,Bacca C.,Fernandez A.,Sansone N.,Rober Pier,Coke,Doukoure C.,Jason,Lerma J.,Lukic S.,Luna A.,Morales J. L. (C),Oier (G),Postigo S.,Rober Pier,Alegria A.,Fernandez R.,Lopez I.,16 773,Estadio de la Ceramica (Villarreal),LaLiga - Round 20
21.01.2018 17:15,Real Madrid,Dep. La Coruna,7-1Finished,Bale G.,Carvajal D.,Casemiro,Fernandez N.,Kroos T.,Marcelo (C),Mayoral B.,Navas K. (G),Modric L.,Ronaldo C.,Schar F.,Ramos S.,Vallejo J.,Zidane L.,Schar F.,Andone F.,Borges C.,Guilherme,Juanfran,Luisinho,Mosquera P. (C),One A.,Perez L.,Ruben (G),Schar F.,Albentosa R.,Bicho J.,Cartabia F.,63 504,Estadio Santiago Bernab?u (Madrid),LaLiga - Round 20
20.01.2018 21:45,Las Palmas,Valencia,2-1Finished,Calleri J.,Castellano D.,Chichizola L. (G),Galvez A.,Lemos M.,Navarro X.,Penalba G.,Tana,Samperio J.,Toledo H.,Vezo R.,Bigas P.,Michel Macedo,Samper S.,Vezo R.,Gabriel Paulista,Gil I.,Kondogbia G.,Lato T.,Maksimovic N.,Mina S.,Montoya M.,Neto (G),Rodrigo (C),Vezo R.,Jimenez J.,Murillo J.,Soler C.,20 242,Estadio de Gran Canaria (Las Palmas),LaLiga - Round 20
21.01.2018 19:30,Real Sociedad,Celta Vigo,1-2Finished,Canales S.,Illarramendi A.,Juanmi,Llorente D.,Navas R.,Odriozola A.,Prieto X. (C),Rulli G. (G),Rodrigues K.,Willian Jose,Wass D.,Martinez C.,Martinez I.,Pardo R.,Wass D.,Blanco R. (G),Gomez M.,Gomez S.,Jonny,Jozabed,Lobotka S.,Mallo H. (C),Roncaglia F.,Sisto P.,Wass D.,Hernandez P.,Vazquez K.,null,19 081,Reale Arena (San Sebastian),LaLiga - Round 20
20.01.2018 17:15,Atl. Madrid,Girona,1-1Finished,Carrasco Y.,Correa A.,Costa D.,Gimenez J. M.,Griezmann A.,Hernandez L.,Niguez S. (C),Partey T.,Oblak J. (G),Savic S.,Ramalho J.,Filipe Luis,Gaitan N.,Godin D.,Ramalho J.,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Mojica J.,Olunga M.,Pons P.,Portu,Ramalho J.,Alcala P.,Stuani C.,Suarez J.,55 076,Metropolitano Stadium (Madrid),LaLiga - Round 20
20.01.2018 14:00,Espanyol,Sevilla,0-3Finished,Darder S.,Duarte O.,Fuego J.,Hermoso M.,Leo Baptistao,Lopez D. (G),Lopez D.,Melendo O.,Lopez J. (C),Moreno G.,Vazquez F.,Lopez A.,Morilla J.,null,Vazquez F.,Corchia S.,Correa J.,Escudero S. (C),Gabriel Mercado,Lenglet C.,Muriel L.,N'Zonzi S.,Rico S. (G),Sarabia P.,Vazquez F.,Carrico D.,Kjaer S.,Mena P.,19 607,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 20
27.01.2018 14:00,Dep. La Coruna,Levante,2-2Finished,Adrian,Andone F.,Borges C. (C),Gil C.,Guilherme,Juanfran,Luisinho,Ruben (G),Perez L.,Schar F.,Oier (G),Albentosa R.,Bicho J.,Gama B.,Oier (G),Campana J.,Chema,Coke,Doukoure C.,Jason,Lerma J.,Lopez I.,Luna A.,Morales J. L. (C),Oier (G),Alegria A.,Fernandez R.,Lopez I.,20 151,Estadio Municipal de Riazor (La Coru?a),LaLiga - Round 21
27.01.2018 19:30,Malaga,Girona,0-0Finished,Adrian,Baston B.,Castro Irizábal G.,Hernandez L.,Iturra M.,Jimenez R. (G),Keko,Recio (C),Miquel I.,Ricca F.,Stuani C.,Juankar,Kuzmanovic Z.,Penaranda A.,Stuani C.,Bono (G),Garcia B.,Granell A. (C),Maffeo P.,Mojica J.,Muniesa M.,Pons P.,Portu,Ramalho J.,Stuani C.,Aday,Alcala P.,Juanpe,22 125,Estadio La Rosaleda (M?laga),LaLiga - Round 21
26.01.2018 22:00,Ath Bilbao,Eibar,1-1Finished,Aduriz A.,Etxeita X.,Garcia R.,Herrerin I. (G),Iturraspe A.,Lekue I.,Nunez U.,Saborit E.,Rico M.,Susaeta M. (C),Ramis I. (C),Arrizabalaga K.,Balenziaga M.,Muniain I.,Ramis I. (C),Arbilla A.,Diop P.,Dmitrovic M. (G),Escalante G.,Garcia K.,Inui T.,Junca D.,Orellana F.,Pena R.,Ramis I. (C),Enrich S.,Leon P.,Oliveira P.,39 331,Estadio San Mam?s (Bilbao),LaLiga - Round 21
27.01.2018 21:45,Villarreal,Real Sociedad,4-2Finished,Asenjo S. (G),Bacca C.,Bonera D.,Castillejo S.,Costa J.,Fornals P.,Mario Gaspar (C),Ruiz V.,Rodri,Trigueros M.,Zubeldia I.,Fernandez A.,Gonzalez A.,Guerra R.,Zubeldia I.,Januzaj A.,Llorente D.,Martinez I.,Navas R.,Odriozola A.,Oyarzabal M.,Prieto X. (C),Tono (G),Willian Jose,Zubeldia I.,Martinez C.,Pardo R.,Zurutuza D.,15 052,Estadio de la Ceramica (Villarreal),LaLiga - Round 21
29.01.2018 22:00,Celta Vigo,Betis,3-2Finished,Aspas I.,Blanco R. (G),Gomez M.,Gomez S.,Jonny,Lobotka S.,Mallo H. (C),Roncaglia F.,Radoja N.,Sisto P.,Tello C.,Vazquez K.,null,null,Tello C.,Barragan A.,Durmisi R.,Feddal Z.,Garcia J.,Guardado A.,Joaquin (C),Leon S.,Mandi A.,Ruiz F.,Tello C.,Campbell J.,Sanabria A.,null,14 667,Estadio de Bala?dos (Vigo),LaLiga - Round 21
28.01.2018 19:30,Sevilla,Getafe,1-1Finished,Banega E.,Ben Yedder W.,Correa J.,Escudero S. (C),Gabriel Mercado,Lenglet C.,Navas J.,Rico S. (G),N'Zonzi S.,Sarabia P.,Shibasaki G.,Carrico D.,Corchia S.,Mena P.,Shibasaki G.,Arambarri M.,Bergara M.,Cala J.,Djene,Gonzalez B. (C),Guaita (G),Ndiaye A.,Portillo F.,Rodriguez A.,Shibasaki G.,Molina J.,Suarez D.,null,34 011,Estadio Ram?n S?nchez Pizju?n (Sevilla),LaLiga - Round 21
