date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
27.01.2019 19:30,Ath Bilbao,Betis,1-0Finished,Alvarez Y.,Berchiche Y.,Capa A.,Cordoba I.,de Marcos O.,Garcia D.,Herrerin I. (G),Martinez I.,Muniain I. (C),San Jose M.,Williams I.,Aduriz A.,Benat,Garcia R.,Barragan A.,Canales S.,Carvalho W.,Feddal Z.,Guerrero F.,Lainez D.,Lo Celso G.,Lopez P. (G),Mandi A. (C),Moron L.,Sidnei,Firpo J.,Garcia J.,Joaquin,40 390,Estadio San Mames (Bilbao),LaLiga - Round 21
27.01.2019 21:45,Espanyol,Real Madrid,2-4Finished,Darder S.,Garcia S.,Hermoso M.,Iglesias B.,Leo Baptistao,Lopez A.,Lopez D. (G),Lopez J. (C),Marmol L.,Roca M.,Vila D.,Duarte O.,Hernan Perez,Lopez D.,Benzema K.,Carvajal D.,Casemiro,Courtois T. (G),Kroos T.,Lucas,Modric L.,Ramos S. (C),Reguilon S.,Varane R.,Vinicius Junior,Asensio M.,Diaz M.,Navas K.,20 910,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 21
28.01.2019 22:00,Alaves,Rayo Vallecano,0-1Finished,Aguirregabiria M.,Baston B.,Brasanac D.,Burgui,Duarte R.,Garcia M. (C),Jonathan Calleri,Laguardia V.,Maripan G.,Pacheco F. (G),Wakaso M.,Ely R.,Inui T.,Marin A.,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Imbula G.,Moreno A.,Trejo O.,Velazquez E.,Elustondo G.,Kakuta G.,null,10 400,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 21
01.02.2019 22:00,Huesca,Valladolid,4-0Finished,Cucho,Enric,Etxeita X. (C),Galan J.,Gomez M.,Herrera Y.,Insua P.,Miramon,Pulido J.,Rivera C.,Santamaria R. (G),Luisinho,Melero G.,Michel,Alcaraz R.,Antonito,Borja (C),Calero F.,Guardiola S.,Keko,Kiko Olivas,Masip J. (G),Nacho,Plano O.,Villa T.,Cop D.,Luismi,Michel,6 052,Estadio El Alcoraz (Huesca),LaLiga - Round 22
02.02.2019 14:00,Levante,Getafe,0-0Finished,Bardhi E.,Cabaco E.,Campana J.,Coke,Fernandez A. (G),Jason,Marti R.,Morales J. L. (C),Rochina R.,Tono,Vezo R.,Chema,Rober Pier,Djene,Arambarri M.,Flamini M.,Foulquier D.,Maksimovic N.,Mata J.,Miquel I.,Olivera M.,Rodriguez A.,Saiz S.,Soria D. (G),Suarez D. (C),Bergara M.,Cabrera L.,Djene,18 437,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 22
02.02.2019 17:15,Real Sociedad,Ath Bilbao,2-1Finished,Hernandez T.,Illarramendi A. (C),Januzaj A.,Llorente D.,Merino M.,Navas R.,Oyarzabal M.,Rulli G. (G),Willian Jose,Zaldua J.,Zurutuza D.,Concha D.,Gorosabel A.,Jon B.,Alvarez Y.,Berchiche Y.,Capa A.,Cordoba I.,Garcia D.,Herrerin I. (G),Ibai,Martinez I.,Muniain I. (C),San Jose M.,Williams I.,Aduriz A.,Lekue I.,Remiro A.,27 073,Reale Arena (San Sebastian),LaLiga - Round 22
02.02.2019 19:30,Barcelona,Valencia,2-2Finished,Alena C.,Coutinho,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Semedo N.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Vidal A.,Busquets S.,Cillessen J.,Dembele O.,Cheryshev D.,Coquelin F.,Gabriel Paulista,Gameiro K.,Garay E.,Lato T.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Wass D.,Gaya J.,Guedes G.,Jimenez J.,76 789,Camp Nou (Barcelona),LaLiga - Round 22
02.02.2019 21:45,Celta Vigo,Sevilla,1-0Finished,Araujo N.,Beltran F.,Blanco R. (G),Boufal S.,Cabral G.,Gomez M.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,Aspas I.,Hoedt W.,Navas J.,Andre Silva,Banega E. (C),Ben Yedder W.,Gabriel Mercado,Gomez S.,Guilherme Arana,Kjaer S.,Promes Q.,Sarabia P.,Vaclik T. (G),Vazquez F.,Gnagnon J.,Gonalons M.,Navas J.,17 503,Estadio de Balaidos (Vigo),LaLiga - Round 22
03.02.2019 13:00,Villarreal,Espanyol,2-2Finished,Asenjo S. (G) (C),Bonera D.,Cazorla S.,Fornals P.,Gonzalez A.,Iborra V.,Miguelon,Moreno G.,Mori R.,Pedraza A.,Toko Ekambi K.,Bruno,Ruiz V.,Trigueros M.,Darder S.,Garcia S.,Granero E.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez D.,Piatti P.,Rosales R.,Sanchez V. (C),Vila D.,Duarte O.,Hernan Perez,Naldo,15 476,Estadio de la Ceramica (Villarreal),LaLiga - Round 22
03.02.2019 17:15,Betis,Atl. Madrid,1-0Finished,Barragan A.,Bartra M.,Canales S.,Feddal Z.,Guardado A.,Guerrero F.,Joaquin (C),Kaptoum W.,Leon S.,Lopez P. (G),Mandi A.,Carvalho W.,Tello C.,Koke,Arias S.,Correa A.,Gimenez J. M.,Griezmann A. (C),Hernandez L.,Juanfran,Lemar T.,Morata A.,Oblak J. (G),Partey T.,Rodri,Costa D.,Godin D.,Koke,50 864,Estadio Benito Villamarin (Sevilla),LaLiga - Round 22
03.02.2019 19:30,Eibar,Girona,3-0Finished,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Dmitrovic M. (G),Enrich S.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Calavera J.,Leon P.,Doumbia S.,Alcala P.,Bono (G),Garcia A.,Garcia R.,Granell A. (C),Juanpe,Pons P.,Portu,Ramalho J.,Stuani C.,Valery,Aday,Bernardo,Doumbia S.,4 419,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 22
03.02.2019 21:45,Real Madrid,Alaves,3-0Finished,Bale G.,Benzema K.,Casemiro,Ceballos D.,Courtois T. (G),Fernandez N.,Modric L.,Odriozola A.,Ramos S. (C),Reguilon S.,Vinicius Junior,Carvajal D.,Vallejo J.,Varane R.,Burgui,Duarte R.,Garcia M. (C),Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Pacheco F. (G),Pina T.,Vigaray C.,Wakaso M.,Ely R.,Inui T.,Sivera A.,53 132,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 22
04.02.2019 22:00,Rayo Vallecano,Leganes,1-2Finished,Advincula L.,Amat J.,Ba A.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Imbula G.,Medran A.,Moreno A.,Trejo O.,Velazquez E.,Agbo U.,Bebe,Comesana S.,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Nyom A.,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Carrillo G.,Munoz E.,Szymanowski A.,11 435,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 22
08.02.2019 22:00,Valladolid,Villarreal,0-0Finished,Alcaraz R.,Fernandez J.,Guardiola S.,Hervias P.,Keko,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Calero F.,Cop D.,Luismi,Asenjo S. (G) (C),Bonera D.,Cazorla S.,Fornals P.,Gonzalez A.,Iborra V.,Miguelon,Moreno G.,Mori R.,Pedraza A.,Toko Ekambi K.,Bruno,Trigueros M.,null,16 864,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 23
09.02.2019 14:00,Getafe,Celta Vigo,3-1Finished,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Olivera M.,Saiz S.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,null,Araujo N.,Beltran F.,Blanco R. (G),Boufal S.,Costas D.,Gomez M.,Hoedt W.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,null,null,9 833,Coliseum Alfonso Perez (Getafe),LaLiga - Round 23
09.02.2019 17:15,Atl. Madrid,Real Madrid,1-3Finished,Arias S.,Correa A.,Gimenez J. M.,Godin D. (C),Griezmann A.,Hernandez L.,Lemar T.,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Costa D.,Koke,Savic S.,Benzema K.,Carvajal D.,Casemiro,Courtois T. (G),Kroos T.,Lucas,Modric L.,Ramos S. (C),Reguilon S.,Varane R.,Vinicius Junior,Isco,Llorente M.,Vallejo J.,67 804,Metropolitano Stadium (Madrid),LaLiga - Round 23
09.02.2019 19:30,Espanyol,Rayo Vallecano,2-1Finished,Darder S.,Garcia S.,Iglesias B.,Lopez D. (G),Lopez D. (C),Marmol L.,Melendo O.,Piatti P.,Roca M.,Rosales R.,Vila D.,Duarte O.,Hermoso M.,Hernan Perez,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Garcia A.,Imbula G.,Moreno A.,Velazquez E.,Elustondo G.,Kakuta G.,Trejo O.,21 311,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 23
09.02.2019 21:45,Girona,Huesca,0-2Finished,Bernardo,Bono (G),Garcia A.,Garcia B.,Garcia R.,Juanpe,Pons P.,Porro P.,Portu,Stuani C. (C),Valery,Aday,Alcala P.,Doumbia S.,Avila C.,Enric,Etxeita X. (C),Galan J.,Gomez M.,Insua P.,Juanpi,Miramon,Pulido J.,Rivera C.,Santamaria R. (G),Cucho,Luisinho,Melero G.,10 511,Estadio Municipal de Montilivi (Girona),LaLiga - Round 23
10.02.2019 13:00,Leganes,Betis,3-0Finished,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Juanfran,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Munoz E.,Nyom A.,Szymanowski A.,Barragan A.,Carvalho W.,Feddal Z.,Garcia J. (C),Guerrero F.,Jese,Kaptoum W.,Leon S.,Lo Celso G.,Lopez P. (G),Sidnei,Bartra M.,Firpo J.,Mandi A.,10 939,Estadio Municipal de Butarque (Leganes),LaLiga - Round 23
10.02.2019 17:15,Valencia,Real Sociedad,0-0Finished,Cheryshev D.,Gameiro K.,Garay E.,Gaya J.,Kondogbia G.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Roncaglia F.,Soler C.,Gabriel Paulista,Jimenez J.,Jon B.,Hernandez T.,Illarramendi A. (C),Januzaj A.,Llorente D.,Merino M.,Navas R.,Oyarzabal M.,Rulli G. (G),Willian Jose,Zaldua J.,Zubeldia I.,Concha D.,Gorosabel A.,Jon B.,39 011,Estadio de Mestalla (Valencia),LaLiga - Round 23
10.02.2019 19:30,Sevilla,Eibar,2-2Finished,Andre Silva,Banega E.,Ben Yedder W.,Carrico D. (C),Escudero S.,Kjaer S.,Mesa R.,Promes Q.,Sarabia P.,Vaclik T. (G),Wober M.,Gnagnon J.,Gonalons M.,Guilherme Arana,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Enrich S.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Calavera J.,Dmitrovic M.,Leon P.,36 457,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 23
10.02.2019 21:45,Ath Bilbao,Barcelona,0-0Finished,Alvarez Y.,Balenziaga M.,Benat,Berchiche Y.,de Marcos O.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Susaeta M. (C),Williams I.,Aduriz A.,Capa A.,Lekue I.,Busquets S.,Coutinho,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Semedo N.,Suarez L.,ter Stegen M. (G),Vidal A.,Alba J.,Arthur,Cillessen J.,47 629,Estadio San Mames (Bilbao),LaLiga - Round 23
11.02.2019 22:00,Alaves,Levante,2-0Finished,Brasanac D.,Duarte R.,Inui T.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G) (C),Pina T.,Wakaso M.,Aguirregabiria M.,Ely R.,Rochina R.,Cabaco E.,Coke,Doukoure C.,Fernandez A. (G),Jason,Luna A.,Marti R.,Morales J. L. (C),Simon M.,Vezo R.,Vukcevic N.,Campana J.,Postigo S.,Rochina R.,10 394,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 23
15.02.2019 22:00,Eibar,Getafe,2-2Finished,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Enrich S.,Jordan J.,Oliveira P.,Orellana F.,Pena R.,Riesgo A. (G) (C),Calavera J.,Dmitrovic M.,Leon P.,Antunes V.,Cabrera L.,Djene (C),Flamini M.,Foulquier D.,Maksimovic N.,Mata J.,Olivera M.,Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,Gonzalez B.,Ndiaye A.,4 449,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 24
16.02.2019 14:00,Celta Vigo,Levante,1-4Finished,Araujo N.,Beltran F.,Blanco R. (G),Boudebouz R.,Boufal S.,Hoedt W.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,Gomez M.,null,null,Bardhi E.,Campana J.,Coke,Fernandez A. (G),Luna A.,Mayoral B.,Morales J. L. (C),Rober Pier,Rochina R.,Simon M.,Vezo R.,Postigo S.,null,null,15 755,Estadio de Balaidos (Vigo),LaLiga - Round 24
16.02.2019 17:15,Rayo Vallecano,Atl. Madrid,0-1Finished,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Galvez A.,Moreno A.,Suarez M.,Tito,Trejo O.,Elustondo G.,Imbula G.,Kakuta G.,Arias S.,Correa A.,Filipe Luis,Gimenez J. M.,Godin D. (C),Griezmann A.,Morata A.,Niguez S.,Oblak J. (G),Rodri,Vitolo,Hernandez L.,Koke,Partey T.,13 691,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 24
16.02.2019 19:30,Real Sociedad,Leganes,3-0Finished,Hernandez T.,Januzaj A.,Llorente D.,Merino M.,Navas R.,Oyarzabal M.,Rulli G. (G),Sola A.,Willian Jose,Zubeldia I.,Zurutuza D. (C),Concha D.,Elustondo A.,Gorosabel A.,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Juanfran,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Munoz E.,Nyom A.,Szymanowski A.,22 940,Reale Arena (San Sebastian),LaLiga - Round 24
16.02.2019 21:45,Barcelona,Valladolid,1-0Finished,Alba J.,Alena C.,Boateng K.,Busquets S.,Dembele O.,Messi L. (C),Pique G.,Roberto S.,ter Stegen M. (G),Vermaelen T.,Vidal A.,Arthur,Cillessen J.,Rafinha,Antonito,Anuar,Calero F.,Fernandez J.,Guardiola S.,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Unal E.,Verde D.,Alcaraz R.,Hervias P.,Luismi,67 435,Camp Nou (Barcelona),LaLiga - Round 24
17.02.2019 13:00,Real Madrid,Girona,1-2Finished,Asensio M.,Benzema K.,Casemiro,Ceballos D.,Courtois T. (G),Kroos T.,Lucas,Marcelo,Odriozola A.,Ramos S. (C),Varane R.,Isco,Llorente M.,Modric L.,Alcala P.,Bono (G),Douglas Luiz,Garcia R.,Granell A. (C),Juanpe,Pons P.,Porro P.,Portu,Ramalho J.,Stuani C.,Aday,Doumbia S.,Garcia B.,68 170,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 24
17.02.2019 17:15,Valencia,Espanyol,0-0Finished,Cheryshev D.,Coquelin F.,Gameiro K.,Garay E.,Gaya J.,Neto (G),Parejo D. (C),Roncaglia F.,Sobrino R.,Torres F.,Wass D.,Gabriel Paulista,Jimenez J.,Piccini C.,Darder S.,Granero E.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez D.,Lopez J. (C),Melendo O.,Roca M.,Rosales R.,Wu Lei,Duarte O.,Garcia S.,Hernan Perez,39 656,Estadio de Mestalla (Valencia),LaLiga - Round 24
17.02.2019 19:30,Villarreal,Sevilla,3-0Finished,Asenjo S. (G),Bacca C.,Bonera D.,Caseres S.,Cazorla S.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Pedraza A.,Ruiz V.,Toko Ekambi K.,Bruno,null,Gonalons M.,Amadou I.,Andre Silva,Gomez S.,Kjaer S.,Mesa R.,Munir El Haddadi,Navas J. (C),Promes Q.,Vaclik T. (G),Vazquez F.,Wober M.,Carrico D.,Gnagnon J.,Gonalons M.,17 402,Estadio de la Ceramica (Villarreal),LaLiga - Round 24
17.02.2019 21:45,Betis,Alaves,1-1Finished,Barragan A.,Bartra M.,Canales S.,Carvalho W.,Feddal Z.,Guardado A. (C),Jese,Lainez D.,Lo Celso G.,Lopez P. (G),Mandi A.,Firpo J.,Garcia J.,Tello C.,Brasanac D.,Duarte R.,Inui T.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G) (C),Pina T.,Wakaso M.,Aguirregabiria M.,Ely R.,null,43 036,Estadio Benito Villamarin (Sevilla),LaLiga - Round 24
18.02.2019 22:00,Huesca,Ath Bilbao,0-1Finished,Avila C.,Dieguez A.,Enric,Etxeita X. (C),Galan J.,Gomez M.,Herrera Y.,Miramon,Pulido J.,Rivera C.,Santamaria R. (G),Akapo C.,Insua P.,Luisinho,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I.,San Jose M.,Susaeta M. (C),Williams I.,Aduriz A.,Garcia D.,Lekue I.,6 742,Estadio El Alcoraz (Huesca),LaLiga - Round 24
22.02.2019 22:00,Espanyol,Huesca,1-1Finished,Darder S.,Granero E.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez D. (C),Melendo O.,Roca M.,Rosales R.,Vila D.,Wu Lei,Duarte O.,Garcia S.,Lopez J.,Akapo C.,Avila C.,Dieguez A.,Enric,Etxeita X. (C),Galan J.,Gomez M.,Juanpi,Pulido J.,Rivera C.,Santamaria R. (G),Insua P.,Luisinho,Melero G.,19 554,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 25
23.02.2019 14:00,Getafe,Rayo Vallecano,2-1Finished,Antunes V.,Cabrera L.,Djene,Flamini M.,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Portillo F.,Soria D. (G),Suarez D.,Arambarri M.,Bergara M.,Gonzalez B.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Imbula G.,Moreno A.,Tito,Trejo O.,Velazquez E.,Elustondo G.,Kakuta G.,null,11 019,Coliseum Alfonso Perez (Getafe),LaLiga - Round 25
23.02.2019 17:15,Sevilla,Barcelona,2-4Finished,Banega E.,Ben Yedder W.,Gabriel Mercado,Gomez S.,Kjaer S.,Navas J. (C),Promes Q.,Rog M.,Sarabia P.,Vaclik T. (G),Wober M.,Escudero S.,Gnagnon J.,Gonalons M.,Alba J.,Busquets S.,Coutinho,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vidal A.,Arthur,Cillessen J.,Rafinha,40 761,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 25
23.02.2019 19:30,Alaves,Celta Vigo,0-0Finished,Brasanac D.,Duarte R.,Garcia M. (C),Inui T.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G),Pina T.,Aguirregabiria M.,Ely R.,null,Araujo N.,Blanco R. (G),Costas D.,Gomez M.,Hoedt W.,Jensen M.,Junca D.,Lobotka S.,Mallo H. (C),Mendez B.,Yokuslu O.,Aspas I.,Vazquez K.,null,15 021,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 25
23.02.2019 21:45,Ath Bilbao,Eibar,1-0Finished,Alvarez Y.,Benat,Berchiche Y.,Capa A.,de Marcos O.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I. (C),Williams I.,Aduriz A.,Lekue I.,Nolaskoain P.,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Garcia K.,Jordan J.,Oliveira P.,Orellana F.,Pena R.,Riesgo A. (G) (C),Calavera J.,null,null,43 514,Estadio San Mames (Bilbao),LaLiga - Round 25
24.02.2019 13:00,Leganes,Valencia,1-1Finished,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Kravets V.,Nyom A.,Omeruo K.,Perez R.,Pichu Cuellar (G),Rodriguez O.,Siovas D.,Vesga M.,Munoz E.,Silva J.,Szymanowski A.,Cheryshev D.,Coquelin F.,Gabriel Paulista,Gaya J. (C),Kondogbia G.,Neto (G),Piccini C.,Rodrigo,Roncaglia F.,Sobrino R.,Soler C.,Garay E.,Jimenez J.,null,10 970,Estadio Municipal de Butarque (Leganes),LaLiga - Round 25
24.02.2019 17:15,Atl. Madrid,Villarreal,2-0Finished,Arias S.,Filipe Luis,Gimenez J. M.,Griezmann A.,Koke (C),Lemar T.,Morata A.,Niguez S.,Oblak J. (G),Rodri,Savic S.,Garces B.,Hernandez L.,Kalinic N.,Asenjo S. (G),Bacca C.,Caseres S.,Cazorla S.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Mori R.,Pedraza A.,Ruiz V.,Toko Ekambi K.,Bonera D.,Bruno,Trigueros M.,58 832,Metropolitano Stadium (Madrid),LaLiga - Round 25
24.02.2019 19:30,Valladolid,Betis,0-2Finished,Alcaraz R.,Antonito,Calero F.,Guardiola S.,Hervias P.,Keko,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Plano O.,Cop D.,Luismi,Villa T.,Barragan A.,Canales S.,Carvalho W.,Feddal Z.,Garcia J. (C),Guerrero F.,Kaptoum W.,Lainez D.,Leon S.,Lopez P. (G),Mandi A.,Firpo J.,Tello C.,null,19 931,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 25
24.02.2019 21:45,Levante,Real Madrid,1-2Finished,Bardhi E.,Cabaco E.,Campana J.,Fernandez A. (G),Luna A.,Marti R.,Morales J. L. (C),Rober Pier,Rochina R.,Simon M.,Vezo R.,Coke,Postigo S.,Tono,Benzema K. (C),Carvajal D.,Casemiro,Courtois T. (G),Fernandez N.,Kroos T.,Lucas,Modric L.,Reguilon S.,Varane R.,Vinicius Junior,Isco,Llorente M.,Ramos S.,22 067,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 25
25.02.2019 22:00,Girona,Real Sociedad,0-0Finished,Alcala P.,Bono (G),Douglas Luiz,Garcia A.,Garcia R.,Granell A. (C),Juanpe,Lozano C.,Portu,Ramalho J.,Stuani C.,Aday,Mojica J.,Planas C.,Juanmi,Llorente D.,Merino M.,Munoz A.,Navas R.,Oyarzabal M.,Ramirez S.,Rulli G. (G),Zaldua J.,Zubeldia I.,Zurutuza D. (C),Concha D.,Gorosabel A.,Hernandez T.,10 026,Estadio Municipal de Montilivi (Girona),LaLiga - Round 25
01.03.2019 22:00,Rayo Vallecano,Girona,0-2Finished,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Garcia A.,Moreno A.,Suarez M.,Trejo O.,Elustondo G.,null,Juanpe,Alcala P.,Bernardo,Douglas Luiz,Garcia B.,Garcia R.,Granell A. (C),Iraizoz G. (G),Pons P.,Portu,Ramalho J.,Stuani C.,Aday,Bono,Juanpe,11 714,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 26
02.03.2019 14:00,Espanyol,Valladolid,3-1Finished,Darder S.,Hermoso M.,Hernan Perez,Iglesias B.,Lopez D. (G),Lopez D. (C),Melendo O.,Roca M.,Rosales R.,Vila D.,Wu Lei,Duarte O.,Garcia S.,Naldo,Alcaraz R.,Antonito,Anuar,Borja (C),Fernandez J.,Guardiola S.,Kiko Olivas,Masip J. (G),Nacho,Plano O.,Unal E.,Calero F.,Luismi,Villa T.,20 059,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 26
02.03.2019 17:15,Villarreal,Alaves,1-2Finished,Asenjo S. (G),Bacca C.,Cazorla S.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Mori R.,Morlanes M.,Pedraza A.,Ruiz V.,Toko Ekambi K.,Bonera D.,Bruno,Caseres S.,Baston B.,Brasanac D.,Duarte R.,Garcia M. (C),Inui T.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Pacheco F. (G),Vigaray C.,Aguirregabiria M.,Navarro X.,null,15 552,Estadio de la Ceramica (Villarreal),LaLiga - Round 26
02.03.2019 19:30,Huesca,Sevilla,2-1Finished,Dieguez A.,Enric,Etxeita X. (C),Ferreiro D.,Galan J.,Gomez M.,Herrera Y.,Juanpi,Miramon,Pulido J.,Santamaria R. (G),Akapo C.,Cucho,Insua P.,Andre Silva,Banega E.,Ben Yedder W.,Gabriel Mercado,Gomez S.,Kjaer S.,Navas J. (C),Promes Q.,Rog M.,Sarabia P.,Vaclik T. (G),Escudero S.,Gnagnon J.,Gonalons M.,6 834,Estadio El Alcoraz (Huesca),LaLiga - Round 26
02.03.2019 21:45,Real Madrid,Barcelona,0-1Finished,Bale G.,Benzema K.,Carvajal D.,Casemiro,Courtois T. (G),Kroos T.,Modric L.,Ramos S. (C),Reguilon S.,Varane R.,Vinicius Junior,Fernandez N.,Llorente M.,null,Alba J.,Arthur,Busquets S.,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Rafinha,Vermaelen T.,null,78 819,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 26
03.03.2019 13:00,Eibar,Celta Vigo,1-0Finished,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Dmitrovic M. (G),Enrich S.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Calavera J.,null,null,Araujo N.,Blanco R. (G),Costas D.,Gomez M.,Hoedt W.,Jensen M.,Junca D.,Lobotka S.,Mallo H. (C),Mendez B.,Yokuslu O.,Aspas I.,Vazquez K.,null,4 736,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 26
03.03.2019 17:15,Betis,Getafe,1-2Finished,Barragan A.,Bartra M.,Canales S.,Carvalho W.,Feddal Z.,Guardado A. (C),Leon S.,Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Firpo J.,null,Ndiaye A.,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Olivera M.,Portillo F.,Soria D. (G),Suarez D.,Antunes V.,Bergara M.,Ndiaye A.,46 211,Estadio Benito Villamarin (Sevilla),LaLiga - Round 26
03.03.2019 19:30,Real Sociedad,Atl. Madrid,0-2Finished,Hernandez T.,Llorente D.,Merino M.,Navas R.,Oyarzabal M.,Ramirez S.,Rulli G. (G),Willian Jose,Zaldua J.,Zubeldia I.,Zurutuza D. (C),Concha D.,Gorosabel A.,Illarramendi A.,Filipe Luis,Gimenez J. M.,Godin D. (C),Griezmann A.,Juanfran,Koke,Lemar T.,Morata A.,Niguez S.,Oblak J. (G),Rodri,Hernandez L.,null,null,25 955,Reale Arena (San Sebastian),LaLiga - Round 26
